MaToHop,DiemToHop,NhomTinhCach,NhomNganh
A01,17.6,ESTJ,NongNghiep_MoiTruong_ThuySan
X25,24.75,INFP,XaHoiNhanVan
B00,27.25,INTP,SuPhamHoaHoc
D01,19.25,ESTP,CongNgheThongTin_TruyenThong
B03,26.25,INTJ,SuPhamSinhHoc
D01,27.25,INFJ,SuPhamTiengAnh
C01,26.75,ENFP,GiaoDucTieuHoc
A00,24.6,ENTP,CongNgheThongTin_TruyenThong
A00,26.0,INTP,SuPhamKhoaHocTuNhien
C02,24.25,ISFJ,XaHoiNhanVan
D07,20.25,ISFJ,NongNghiep_MoiTruong_ThuySan
A01,25.5,ISTP,SuPhamTinHoc
A00,26.35,ISTJ,SuPhamKhoaHocTuNhien
A00,28.5,INTP,SuPhamHoaHoc
A00,26.0,ISTJ,SuPhamKhoaHocTuNhien
A00,26.25,ESFP,GiaoDucTieuHoc
A00,17.35,ISTJ,KhoaHocTuNhien
D01,24.5,ENTP,SuPhamTinHoc
C02,19.5,INFJ,NongNghiep_MoiTruong_ThuySan
D01,22.0,ISFJ,NongNghiep_MoiTruong_ThuySan
A01,24.75,INTP,SuPhamTinHoc
A01,24.75,ISTP,SuPhamTinHoc
A01,25.0,INTJ,Luat_KinhTe
A01,27.25,INTP,SuPhamVatLy
B00,28.1,ISTJ,SuPhamHoaHoc
D01,18.75,ISTP,NongNghiep_MoiTruong_ThuySan
C01,22.0,ESFJ,XaHoiNhanVan
D01,19.25,INTP,KhoaHocTuNhien
A01,27.25,INTJ,SuPhamVatLy
D14,23.25,INFJ,NgoaiNgu
A01,27.0,ENTP,SuPhamTinHoc
D01,23.5,ENFP,SuPhamTiengPhap
A00,28.25,INTJ,SuPhamHoaHoc
A00,27.75,ESTJ,SuPhamVatLy
C01,24.5,ISTP,KyThuat_CongNghe
A00,27.25,ESTJ,SuPhamVatLy
A00,27.25,ESTJ,SuPhamHoaHoc
X25,22.0,INFJ,XaHoiNhanVan
A00,24.25,INTJ,CongNgheThongTin_TruyenThong
B00,28.5,INTP,SuPhamKhoaHocTuNhien
B00,27.0,INTJ,SuPhamSinhHoc
A01,25.5,ESTJ,SuPhamTinHoc
D01,20.75,ESFJ,NongNghiep_MoiTruong_ThuySan
D01,22.6,INTJ,KhoaHocTuNhien
C01,27.0,ESFP,GiaoDucTieuHoc
B00,28.25,INFJ,SuPhamSinhHoc
A01,25.5,ISTP,SuPhamTinHoc
D01,25.5,ISFJ,SuPhamTiengPhap
D15,28.5,ESFJ,SuPhamTiengAnh
A00,28.5,ESTJ,SuPhamHoaHoc
B00,28.75,ESTJ,SuPhamHoaHoc
A00,27.25,INTJ,SuPhamHoaHoc
D01,23.5,ESFJ,NgoaiNgu
D01,23.0,INFJ,SuPhamTiengPhap
A00,28.0,INTJ,SuPhamToanHoc
C01,26.25,ESFP,GiaoDucTieuHoc
A00,28.25,INTP,SuPhamHoaHoc
C02,20.75,ESTJ,NongNghiep_MoiTruong_ThuySan
D01,27.25,ENFP,SuPhamTiengAnh
D01,25.5,ENFJ,SuPhamTiengPhap
D01,25.0,ISTP,SuPhamTinHoc
C01,23.35,ISTJ,Luat_KinhTe
A00,26.5,INTP,SuPhamTinHoc
D01,21.25,ISTP,KhoaHocTuNhien
A00,27.25,INTP,SuPhamKhoaHocTuNhien
A00,27.75,INTJ,SuPhamVatLy
C01,21.25,ENTJ,KyThuat_CongNghe
A01,25.75,INTP,SuPhamTinHoc
A00,28.0,ESTJ,SuPhamHoaHoc
A00,26.75,ENFJ,GiaoDucTieuHoc
C01,20.75,ENTJ,KyThuat_CongNghe
A00,28.0,INTJ,SuPhamVatLy
A00,25.75,ISTP,SuPhamTinHoc
C01,24.5,ESFJ,XaHoiNhanVan
C02,22.75,ISFJ,NongNghiep_MoiTruong_ThuySan
B00,27.25,INFJ,SuPhamSinhHoc
C02,22.25,ISTJ,Luat_KinhTe
D01,23.0,ESFJ,NgoaiNgu
B00,25.75,INFP,SuPhamSinhHoc
A00,25.75,ENTP,SuPhamTinHoc
A00,17.25,INTJ,KhoaHocTuNhien
D01,23.25,INFJ,SuPhamTiengPhap
A00,27.75,ISTJ,SuPhamToanHoc
A00,28.35,INTJ,SuPhamToanHoc
D01,24.25,INTJ,KhoaHocTuNhien
A00,27.25,ENFJ,GiaoDucTieuHoc
B00,26.75,INFP,SuPhamSinhHoc
C01,23.25,ENTP,Luat_KinhTe
A01,27.25,ISTJ,SuPhamVatLy
A00,19.35,INTJ,KyThuat_CongNghe
B00,25.6,INFP,SuPhamSinhHoc
C01,21.1,ISTJ,KyThuat_CongNghe
D01,24.0,ENFJ,SuPhamTiengPhap
D01,20.0,INTP,KhoaHocTuNhien
A00,20.85,ISTJ,KhoaHocTuNhien
C02,22.75,ESTP,Luat_KinhTe
C00,22.6,INTJ,Luat_KinhTe
D01,18.35,ENTP,KhoaHocTuNhien
D01,27.5,ENFJ,SuPhamTiengAnh
A01,27.25,INTP,SuPhamVatLy
A00,28.5,INTJ,SuPhamHoaHoc
A01,18.7,ESTP,KyThuat_CongNghe
C01,28.75,ENFP,GiaoDucTieuHoc
C01,26.25,ENFJ,GiaoDucTieuHoc
D01,23.0,ESFP,NgoaiNgu
D01,18.75,ENTP,KhoaHocTuNhien
B00,25.75,ISFJ,SuPhamSinhHoc
D01,21.6,ENFP,XaHoiNhanVan
A00,26.0,INTP,SuPhamTinHoc
A00,20.5,ESTJ,NongNghiep_MoiTruong_ThuySan
C00,18.95,ENTP,Luat_KinhTe
B00,27.25,ESTJ,SuPhamHoaHoc
A00,27.0,ISTP,KhoaHocTuNhien
D15,27.6,ENFP,SuPhamTiengAnh
A00,28.0,ENTJ,SuPhamToanHoc
A00,26.0,ESTJ,SuPhamKhoaHocTuNhien
A00,29.5,ESTJ,SuPhamToanHoc
C01,26.75,ESFJ,GiaoDucTieuHoc
C01,17.85,ESTP,KyThuat_CongNghe
D01,26.25,INTJ,SuPhamTinHoc
D14,24.6,ENTP,NgoaiNgu
D01,19.0,ESFJ,NongNghiep_MoiTruong_ThuySan
D01,24.0,ISFJ,SuPhamTiengPhap
A00,24.75,ESTJ,SuPhamTinHoc
C01,23.25,INTP,KyThuat_CongNghe
C02,16.95,ESTJ,NongNghiep_MoiTruong_ThuySan
A00,27.0,ESFP,GiaoDucTieuHoc
C02,23.0,INTJ,KhoaHocTuNhien
D01,21.5,INTP,KhoaHocTuNhien
D01,23.5,ESFJ,SuPhamTiengPhap
D14,24.25,ENTP,NgoaiNgu
D01,24.0,ISFJ,SuPhamTiengPhap
A00,26.5,INTP,SuPhamKhoaHocTuNhien
A00,29.5,INTP,SuPhamVatLy
A00,28.75,ISTJ,SuPhamToanHoc
D01,23.75,ENFJ,NgoaiNgu
A00,27.5,INTP,SuPhamVatLy
B00,22.75,ENTP,KhoaHocTuNhien
A00,26.75,ISTJ,SuPhamKhoaHocTuNhien
A00,24.75,ENTP,SuPhamTinHoc
D15,27.5,INFJ,SuPhamTiengAnh
D09,23.25,ESFJ,NgoaiNgu
D01,23.25,ISTJ,Luat_KinhTe
C01,22.75,ENFJ,XaHoiNhanVan
A00,26.25,ESTJ,SuPhamTinHoc
A00,27.75,INTP,SuPhamVatLy
D01,24.25,ESFJ,SuPhamTiengPhap
D01,19.25,ENTP,KhoaHocTuNhien
A00,27.75,ISTJ,SuPhamToanHoc
A01,20.75,ISTJ,KhoaHocTuNhien
D01,21.25,ESTJ,NongNghiep_MoiTruong_ThuySan
A00,27.25,ENFP,GiaoDucTieuHoc
C02,23.75,INTP,KhoaHocTuNhien
D15,23.5,ESFJ,NgoaiNgu
C02,15.5,INFJ,NongNghiep_MoiTruong_ThuySan
A01,27.75,ISTJ,SuPhamToanHoc
D14,25.25,ENFJ,XaHoiNhanVan
A01,27.25,INFJ,SuPhamKhoaHocTuNhien
C01,27.25,ISFJ,GiaoDucTieuHoc
D01,24.75,ESFP,NgoaiNgu
D01,24.0,ESFJ,NgoaiNgu
C01,18.5,ISTJ,KyThuat_CongNghe
B00,15.35,ESTP,KyThuat_CongNghe
D01,24.0,ENTP,NgoaiNgu
D14,27.5,ESFJ,SuPhamTiengAnh
A00,27.35,INTP,SuPhamHoaHoc
D01,25.0,ESFP,NgoaiNgu
C01,18.95,ESTP,Luat_KinhTe
C02,19.35,ISTP,NongNghiep_MoiTruong_ThuySan
A00,27.0,ESFJ,GiaoDucTieuHoc
A00,26.75,ESFP,GiaoDucTieuHoc
C01,17.95,INTP,KyThuat_CongNghe
A00,28.0,INTP,SuPhamVatLy
D01,24.5,ESFJ,NgoaiNgu
D01,19.5,ISFJ,NongNghiep_MoiTruong_ThuySan
C01,21.25,ENTJ,KyThuat_CongNghe
A00,26.25,ENFP,GiaoDucTieuHoc
D01,23.25,ISFJ,SuPhamTiengPhap
D15,24.75,ENFP,NgoaiNgu
A01,27.25,ISTJ,SuPhamKhoaHocTuNhien
D09,24.75,ENFJ,NgoaiNgu
B03,27.0,ENFJ,SuPhamSinhHoc
D01,20.0,ESTJ,NongNghiep_MoiTruong_ThuySan
A00,26.5,ENTJ,KyThuat_CongNghe
A00,27.25,ISTJ,SuPhamVatLy
C01,26.25,ISFJ,GiaoDucTieuHoc
C02,17.25,ISFJ,NongNghiep_MoiTruong_ThuySan
X01,23.0,ESTJ,Luat_KinhTe
C01,17.5,INTJ,KyThuat_CongNghe
A01,17.25,ENTP,KhoaHocTuNhien
A00,26.75,INTJ,Luat_KinhTe
X01,18.75,ENTJ,Luat_KinhTe
A00,26.0,ENTP,SuPhamTinHoc
D01,26.25,ISFJ,GiaoDucTieuHoc
A00,28.25,ISTJ,SuPhamVatLy
C02,21.5,INTJ,Luat_KinhTe
B03,26.25,INFP,SuPhamSinhHoc
A01,27.5,ISTJ,SuPhamVatLy
C01,26.25,ESFP,GiaoDucTieuHoc
A00,28.0,ENTJ,SuPhamToanHoc
A00,20.0,ISTJ,KhoaHocTuNhien
A01,23.75,ESTJ,NongNghiep_MoiTruong_ThuySan
A00,27.25,ISTJ,SuPhamHoaHoc
A00,24.75,ESTJ,SuPhamTinHoc
B00,28.5,ESTJ,SuPhamHoaHoc
D01,19.0,INTJ,KhoaHocTuNhien
C01,23.25,ENFP,XaHoiNhanVan
D01,26.25,ENFJ,SuPhamTiengPhap
C01,22.25,ESTJ,Luat_KinhTe
C02,16.25,INFJ,NongNghiep_MoiTruong_ThuySan
A00,27.5,INTP,SuPhamVatLy
D01,22.5,INTP,CongNgheThongTin_TruyenThong
D01,25.25,ESFJ,SuPhamTiengPhap
A00,28.0,ISFJ,GiaoDucTieuHoc
A00,25.25,ESTJ,SuPhamTinHoc
B03,26.0,INFP,SuPhamSinhHoc
D07,21.0,INTJ,Luat_KinhTe
A00,26.75,ENFJ,GiaoDucTieuHoc
D01,17.85,ISFJ,NongNghiep_MoiTruong_ThuySan
D01,24.75,ISFJ,XaHoiNhanVan
A00,26.25,ESTJ,SuPhamKhoaHocTuNhien
C01,23.25,ISFJ,XaHoiNhanVan
D01,22.75,ENFJ,SuPhamTiengPhap
A00,23.5,INTP,KyThuat_CongNghe
A00,28.25,ISTJ,SuPhamVatLy
D01,23.25,ENFJ,NgoaiNgu
X01,22.5,ENTJ,Luat_KinhTe
C01,21.25,ISTJ,KyThuat_CongNghe
D01,18.5,INTJ,CongNgheThongTin_TruyenThong
D01,25.75,ESFJ,XaHoiNhanVan
A00,26.0,ISTJ,SuPhamKhoaHocTuNhien
D01,23.25,ENFJ,SuPhamTiengPhap
D01,22.75,ENTP,Luat_KinhTe
B00,28.5,INTJ,SuPhamHoaHoc
D14,24.0,INFJ,SuPhamTiengPhap
A00,27.75,INTP,SuPhamToanHoc
A01,28.0,INTJ,SuPhamToanHoc
D01,17.6,ENTP,KhoaHocTuNhien
X25,20.75,ESFJ,XaHoiNhanVan
D01,23.0,ESFP,NgoaiNgu
B03,26.5,INFP,SuPhamSinhHoc
D01,20.0,INFJ,NongNghiep_MoiTruong_ThuySan
D01,21.35,ESTJ,Luat_KinhTe
D07,27.25,ESTJ,SuPhamHoaHoc
A00,23.35,INFJ,XaHoiNhanVan
D01,22.5,ENTP,CongNgheThongTin_TruyenThong
A00,26.75,ISFJ,GiaoDucTieuHoc
B00,25.6,ENFJ,SuPhamSinhHoc
D01,19.35,ESFJ,NongNghiep_MoiTruong_ThuySan
B03,26.25,ENFJ,SuPhamSinhHoc
A00,26.25,ISFJ,GiaoDucTieuHoc
C01,23.5,ENFP,XaHoiNhanVan
D01,23.0,ENFP,NgoaiNgu
D01,23.75,ISFJ,SuPhamTiengPhap
B00,26.75,INFJ,SuPhamKhoaHocTuNhien
B03,26.75,INFP,SuPhamSinhHoc
A00,28.0,ENTJ,SuPhamToanHoc
B00,26.5,INFJ,SuPhamSinhHoc
D14,27.5,ENFP,SuPhamTiengAnh
A00,27.5,ESTJ,SuPhamVatLy
C01,23.25,ISTJ,KyThuat_CongNghe
A00,27.5,INTP,SuPhamVatLy
C01,26.25,ISFJ,GiaoDucTieuHoc
D01,21.25,ENTP,Luat_KinhTe
D01,27.0,ESFJ,SuPhamTiengAnh
C01,22.5,ESFJ,XaHoiNhanVan
D01,27.25,INFJ,SuPhamTiengAnh
A00,26.75,INFJ,SuPhamKhoaHocTuNhien
A00,27.25,INTP,SuPhamKhoaHocTuNhien
D01,19.1,ESFJ,NongNghiep_MoiTruong_ThuySan
D14,24.0,ENFJ,SuPhamTiengPhap
C01,23.25,ENFP,XaHoiNhanVan
D01,18.6,ISTP,KhoaHocTuNhien
B00,25.75,ISFJ,SuPhamSinhHoc
D01,23.25,ISFJ,SuPhamTiengPhap
D01,23.0,ESFJ,SuPhamTiengPhap
C02,22.0,ENFJ,XaHoiNhanVan
A00,29.0,INTJ,SuPhamVatLy
D01,25.0,ENFJ,NgoaiNgu
D01,24.0,ENTP,CongNgheThongTin_TruyenThong
A00,28.0,ISTJ,SuPhamVatLy
D15,24.5,INFJ,NgoaiNgu
B00,28.25,INTJ,SuPhamHoaHoc
D01,19.1,INTJ,CongNgheThongTin_TruyenThong
A01,27.75,INTJ,SuPhamKhoaHocTuNhien
A00,18.75,INTP,KhoaHocTuNhien
A00,21.75,ISFJ,XaHoiNhanVan
D01,23.5,ESFP,NgoaiNgu
C02,22.25,ESFJ,XaHoiNhanVan
C01,16.1,ESTP,KyThuat_CongNghe
B00,27.5,ESTJ,SuPhamHoaHoc
A00,28.0,ENTJ,SuPhamToanHoc
C02,19.0,INFJ,NongNghiep_MoiTruong_ThuySan
A00,27.5,INTJ,SuPhamVatLy
A01,25.0,INTJ,SuPhamTinHoc
C01,23.25,INTJ,KyThuat_CongNghe
C01,18.5,ISTJ,KyThuat_CongNghe
B00,23.1,ENTP,KhoaHocTuNhien
A00,26.85,ISTJ,SuPhamKhoaHocTuNhien
B00,28.25,ISFJ,SuPhamSinhHoc
D01,24.5,INTP,SuPhamTinHoc
A00,22.6,INTJ,KhoaHocTuNhien
A00,25.75,ENTP,SuPhamTinHoc
A00,25.0,INTP,SuPhamTinHoc
C02,24.25,INTJ,KhoaHocTuNhien
C01,27.5,ISFJ,GiaoDucTieuHoc
B00,23.0,ISTP,KhoaHocTuNhien
C02,18.7,ISTP,NongNghiep_MoiTruong_ThuySan
D15,27.0,ENFP,SuPhamTiengAnh
D01,24.25,INFJ,NgoaiNgu
A00,28.5,ISTJ,SuPhamVatLy
D01,19.5,ESTP,CongNgheThongTin_TruyenThong
D01,18.75,ISTP,CongNgheThongTin_TruyenThong
D01,23.75,ENTP,CongNgheThongTin_TruyenThong
A00,26.5,INFJ,SuPhamKhoaHocTuNhien
A00,26.75,INTJ,SuPhamKhoaHocTuNhien
C01,26.25,ESFP,GiaoDucTieuHoc
D01,27.0,ESFJ,SuPhamTiengAnh
D14,24.25,ESFP,NgoaiNgu
D01,18.75,ENTP,KhoaHocTuNhien
D01,25.25,ENTP,SuPhamTinHoc
B00,26.25,INTP,SuPhamKhoaHocTuNhien
C01,20.75,ESTP,KyThuat_CongNghe
D01,23.5,INTP,CongNgheThongTin_TruyenThong
C01,27.5,ESFP,GiaoDucTieuHoc
A00,19.75,ESTJ,NongNghiep_MoiTruong_ThuySan
A00,26.5,ENTJ,KyThuat_CongNghe
A00,28.25,ESTJ,SuPhamHoaHoc
A00,27.35,ESTJ,SuPhamVatLy
C01,22.5,ISFJ,XaHoiNhanVan
A00,21.1,INFP,XaHoiNhanVan
D01,18.5,ESFJ,NongNghiep_MoiTruong_ThuySan
A00,27.75,ESTJ,SuPhamKhoaHocTuNhien
D15,25.25,INFP,XaHoiNhanVan
A00,24.5,INTP,SuPhamTinHoc
A01,28.0,ISTJ,SuPhamKhoaHocTuNhien
B00,27.25,ENFJ,SuPhamSinhHoc
C01,20.1,ESTP,Luat_KinhTe
A01,26.5,INFJ,SuPhamKhoaHocTuNhien
A00,26.75,INTP,SuPhamTinHoc
D14,24.25,ESFP,NgoaiNgu
C01,24.0,INTP,KyThuat_CongNghe
D01,27.0,ESFP,GiaoDucTieuHoc
D14,24.5,INFJ,NgoaiNgu
C02,23.5,INTP,KhoaHocTuNhien
D07,21.25,INTP,CongNgheThongTin_TruyenThong
B00,26.5,INFP,SuPhamSinhHoc
D01,23.0,ENFJ,SuPhamTiengPhap
B03,27.75,INFP,SuPhamSinhHoc
A01,26.75,INFJ,SuPhamKhoaHocTuNhien
A00,28.5,INTP,SuPhamToanHoc
D01,25.25,INTJ,SuPhamTinHoc
X01,18.75,ESTP,Luat_KinhTe
B00,26.5,INTJ,SuPhamSinhHoc
D01,25.0,INTJ,SuPhamTinHoc
A00,26.5,INTP,SuPhamKhoaHocTuNhien
A00,28.0,ISTJ,SuPhamHoaHoc
C01,25.0,ENTP,Luat_KinhTe
A01,22.5,INTP,KhoaHocTuNhien
A00,27.5,ISTJ,SuPhamHoaHoc
C01,26.75,ENFJ,GiaoDucTieuHoc
A01,16.85,ENTJ,KyThuat_CongNghe
C02,20.5,INTP,KhoaHocTuNhien
A00,28.0,INTJ,SuPhamToanHoc
A01,18.5,ESTP,KyThuat_CongNghe
C01,23.5,INFP,XaHoiNhanVan
D01,25.0,ISTP,SuPhamTinHoc
D01,24.25,ENTP,NgoaiNgu
B00,26.5,INFP,SuPhamSinhHoc
D01,23.5,ISFJ,SuPhamTiengPhap
C01,20.5,INFJ,XaHoiNhanVan
A00,21.75,ISTP,CongNgheThongTin_TruyenThong
A01,26.75,ISTP,CongNgheThongTin_TruyenThong
C01,19.0,ISTJ,KyThuat_CongNghe
X25,23.0,ENFJ,XaHoiNhanVan
B00,27.0,ENFJ,SuPhamSinhHoc
D01,18.6,ISFP,NongNghiep_MoiTruong_ThuySan
C01,24.25,ENFJ,XaHoiNhanVan
C01,22.75,ESTJ,Luat_KinhTe
D01,21.75,ISTP,CongNgheThongTin_TruyenThong
A01,23.0,ENFJ,XaHoiNhanVan
D01,24.5,ENFJ,NgoaiNgu
D01,20.25,ESTP,Luat_KinhTe
C01,21.1,ENTJ,KyThuat_CongNghe
A01,22.5,ESTP,CongNgheThongTin_TruyenThong
D01,23.1,ENFJ,NgoaiNgu
C01,24.75,ENTJ,Luat_KinhTe
C01,26.35,ENFP,GiaoDucTieuHoc
D01,21.0,ENTJ,CongNgheThongTin_TruyenThong
D01,19.5,ENTP,CongNgheThongTin_TruyenThong
A00,29.25,ENTJ,SuPhamToanHoc
D01,19.1,INTP,CongNgheThongTin_TruyenThong
C00,20.35,ENTP,Luat_KinhTe
X06,20.25,INTJ,KhoaHocTuNhien
C01,21.25,ISTJ,KyThuat_CongNghe
D01,26.75,ESFP,GiaoDucTieuHoc
A01,29.0,ESTJ,SuPhamVatLy
C01,18.75,ISTP,KyThuat_CongNghe
D01,24.5,ISFJ,SuPhamTiengPhap
D01,20.75,INTJ,Luat_KinhTe
C01,22.75,ESFJ,XaHoiNhanVan
D01,19.75,ESFJ,NongNghiep_MoiTruong_ThuySan
B00,27.25,ESTJ,SuPhamHoaHoc
D01,22.5,ISTP,CongNgheThongTin_TruyenThong
D01,23.75,ISFJ,SuPhamTiengPhap
A01,27.75,ISTJ,SuPhamKhoaHocTuNhien
A01,27.25,ESTJ,SuPhamVatLy
A00,27.5,ISTJ,SuPhamHoaHoc
A01,19.5,ENTJ,KyThuat_CongNghe
C01,22.35,ISTJ,KyThuat_CongNghe
D01,26.0,ENFP,SuPhamTiengPhap
A00,29.5,ESTJ,SuPhamHoaHoc
C01,18.75,ISTJ,KyThuat_CongNghe
A00,26.75,INFJ,SuPhamKhoaHocTuNhien
A01,28.75,INTJ,SuPhamKhoaHocTuNhien
A00,19.45,ISTJ,KyThuat_CongNghe
D01,22.25,ENTJ,CongNgheThongTin_TruyenThong
A00,20.25,INTP,KyThuat_CongNghe
A00,28.25,INTP,SuPhamToanHoc
B00,26.0,ISTJ,SuPhamKhoaHocTuNhien
D01,24.25,ESFJ,NgoaiNgu
C01,26.25,ESFP,GiaoDucTieuHoc
C02,23.25,ISFP,NongNghiep_MoiTruong_ThuySan
D14,23.0,ESFJ,SuPhamTiengPhap
C02,21.75,ENTP,KhoaHocTuNhien
A01,21.5,ENTJ,KyThuat_CongNghe
D01,23.25,INFJ,SuPhamTiengPhap
A00,26.0,INTJ,SuPhamTinHoc
A00,27.75,ISTJ,SuPhamHoaHoc
D01,25.25,INTJ,SuPhamTinHoc
A00,27.25,INFJ,SuPhamKhoaHocTuNhien
D01,24.25,ENFP,NgoaiNgu
B00,26.0,ENFJ,SuPhamSinhHoc
D01,19.75,ENTJ,CongNgheThongTin_TruyenThong
D01,27.5,INFJ,SuPhamTiengAnh
D01,27.25,ENFP,GiaoDucTieuHoc
D14,28.0,ENTP,SuPhamTiengAnh
C01,26.83,ENFJ,GiaoDucTieuHoc
D01,25.75,INTP,SuPhamTinHoc
C01,24.0,INFJ,XaHoiNhanVan
A01,26.0,ESTJ,SuPhamKhoaHocTuNhien
C00,24.25,ENTP,Luat_KinhTe
D01,23.5,ENTP,NgoaiNgu
A00,26.5,INTJ,SuPhamKhoaHocTuNhien
D01,19.25,ESFJ,NongNghiep_MoiTruong_ThuySan
B00,27.0,ENFJ,SuPhamSinhHoc
B00,27.25,INTJ,SuPhamHoaHoc
A01,24.75,INTJ,SuPhamTinHoc
D14,24.75,ENTP,NgoaiNgu
D01,25.5,ENFJ,SuPhamTiengPhap
C01,27.75,ENFJ,GiaoDucTieuHoc
C02,23.25,INTJ,KhoaHocTuNhien
C01,22.0,INTP,KyThuat_CongNghe
D01,23.0,ISFJ,SuPhamTiengPhap
D01,27.0,ESFJ,SuPhamTiengAnh
X01,18.85,ESTJ,Luat_KinhTe
D15,23.0,ESFJ,NgoaiNgu
A01,26.5,INFJ,SuPhamKhoaHocTuNhien
A00,21.5,ESTP,CongNgheThongTin_TruyenThong
D01,23.25,ENFJ,SuPhamTiengPhap
D01,23.5,INFJ,SuPhamTiengPhap
B00,27.25,INTJ,SuPhamHoaHoc
C00,21.0,ISFJ,XaHoiNhanVan
B00,27.5,ESTJ,SuPhamHoaHoc
D01,24.75,ENFP,SuPhamTiengPhap
B00,26.0,INFP,SuPhamSinhHoc
B00,28.0,INFJ,SuPhamSinhHoc
D01,25.0,ESTJ,SuPhamTinHoc
A01,27.25,INTP,SuPhamKhoaHocTuNhien
A00,27.5,ESTJ,SuPhamTinHoc
D01,27.5,ENFP,SuPhamTiengAnh
B03,26.0,INTJ,SuPhamSinhHoc
A00,28.5,ISTJ,SuPhamToanHoc
A01,24.5,ESTJ,SuPhamTinHoc
A00,28.0,INTP,SuPhamVatLy
A00,28.5,ENTJ,SuPhamToanHoc
B03,25.6,INFJ,SuPhamSinhHoc
A00,27.75,ESTJ,SuPhamVatLy
D01,23.5,ESFJ,SuPhamTiengPhap
D01,27.25,INFJ,NgoaiNgu
B00,26.0,INFJ,SuPhamSinhHoc
A00,29.25,ESTJ,SuPhamKhoaHocTuNhien
D01,19.75,ISTP,NongNghiep_MoiTruong_ThuySan
B03,26.0,ENFJ,SuPhamSinhHoc
C01,20.75,ENTJ,KyThuat_CongNghe
A00,22.25,ENFP,XaHoiNhanVan
B00,26.0,INFJ,SuPhamSinhHoc
C02,18.75,ISFP,NongNghiep_MoiTruong_ThuySan
D15,24.5,INFJ,NgoaiNgu
A01,26.0,INTJ,SuPhamKhoaHocTuNhien
A01,27.5,INTP,SuPhamVatLy
B00,26.75,INFJ,SuPhamSinhHoc
D14,24.25,INFJ,SuPhamTiengPhap
A00,25.25,ISTP,SuPhamTinHoc
B03,25.75,ISFJ,SuPhamSinhHoc
C01,24.75,INFP,XaHoiNhanVan
C01,20.25,ENTJ,Luat_KinhTe
A01,17.25,ESTP,KyThuat_CongNghe
C01,21.0,ISTP,KyThuat_CongNghe
D14,23.25,ISFJ,XaHoiNhanVan
A00,28.25,INTP,SuPhamVatLy
A00,27.5,INTJ,SuPhamHoaHoc
D14,27.0,ENFJ,SuPhamTiengAnh
D14,27.25,ESFJ,SuPhamTiengAnh
B00,26.0,ENFJ,SuPhamSinhHoc
D07,24.5,INTJ,SuPhamTinHoc
D01,24.25,ESFJ,NgoaiNgu
A00,20.85,INTJ,KhoaHocTuNhien
D01,23.5,ESFJ,SuPhamTiengPhap
C01,26.5,ISFJ,GiaoDucTieuHoc
D01,23.25,ESFJ,SuPhamTiengPhap
A01,24.0,INFJ,XaHoiNhanVan
A00,28.75,INTJ,SuPhamVatLy
D01,21.0,INTJ,CongNgheThongTin_TruyenThong
A00,25.25,ESTJ,SuPhamTinHoc
B00,18.55,ESTJ,NongNghiep_MoiTruong_ThuySan
D15,24.1,ENTP,NgoaiNgu
D01,23.75,ENFP,SuPhamTiengPhap
B00,26.85,INFJ,SuPhamKhoaHocTuNhien
D14,27.75,ENTP,SuPhamTiengAnh
D01,25.0,ESFJ,NgoaiNgu
D14,22.75,ENFJ,SuPhamTiengPhap
C01,24.75,ISTP,KyThuat_CongNghe
D01,27.0,ISFJ,GiaoDucTieuHoc
A00,27.25,ISTJ,SuPhamHoaHoc
C02,18.45,ISTJ,KhoaHocTuNhien
X01,26.75,ENTJ,Luat_KinhTe
D01,22.25,ESTP,CongNgheThongTin_TruyenThong
C02,17.0,ISFJ,NongNghiep_MoiTruong_ThuySan
A00,28.75,INTP,SuPhamHoaHoc
A01,25.25,ISTP,SuPhamTinHoc
C01,22.5,ESTP,KyThuat_CongNghe
C01,18.0,INTP,KyThuat_CongNghe
D14,23.0,ENFJ,NgoaiNgu
D01,23.0,ESFJ,SuPhamTiengPhap
B00,27.0,ENFJ,SuPhamSinhHoc
D15,25.25,ENFP,NgoaiNgu
D01,23.75,ENTJ,CongNgheThongTin_TruyenThong
D15,27.0,ENTP,SuPhamTiengAnh
A00,27.75,ISTJ,SuPhamVatLy
D01,26.75,ESFP,GiaoDucTieuHoc
A00,28.5,ESTJ,SuPhamHoaHoc
B00,19.0,ISTJ,KyThuat_CongNghe
B00,26.25,INFP,SuPhamSinhHoc
B03,26.25,INFJ,SuPhamSinhHoc
A00,27.75,ISTJ,SuPhamHoaHoc
A00,28.5,ESFP,GiaoDucTieuHoc
X06,22.5,INTJ,CongNgheThongTin_TruyenThong
B00,26.25,INTJ,SuPhamSinhHoc
X70,23.75,ENFP,XaHoiNhanVan
A00,24.75,INTP,SuPhamTinHoc
C01,19.6,ISTP,KyThuat_CongNghe
B00,27.75,INFJ,SuPhamSinhHoc
D07,19.25,ISTP,KhoaHocTuNhien
A00,27.5,ISTJ,SuPhamHoaHoc
B00,29.0,ESTJ,SuPhamHoaHoc
A00,28.0,INTP,SuPhamHoaHoc
A01,21.25,ISTJ,KhoaHocTuNhien
C00,23.75,INFP,XaHoiNhanVan
D01,20.35,ISTP,CongNgheThongTin_TruyenThong
A00,24.5,ENFJ,XaHoiNhanVan
D01,21.5,ISTJ,KhoaHocTuNhien
