MaToHop,DiemToHop,NhomTinhCach,NhomNganh
C02,24.0,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamVatLy
D01,27.0,I,SuPhamTinHoc
C01,21.85,C,KyThuat_CongNghe
B00,28.5,I,SuPhamSinhHoc
C02,24.0,A,XaHoiNhanVan
A00,29.25,I,SuPhamKhoaHocTuNhien
D01,20.0,E,Luat_KinhTe
A01,28.75,I,SuPhamVatLy
B00,27.1,I,SuPhamSinhHoc
A00,27.75,I,SuPhamVatLy
A00,25.0,I,SuPhamTinHoc
A01,19.75,C,KyThuat_CongNghe
C01,27.75,S,GiaoDucTieuHoc
A00,20.0,R,NongNghiep_MoiTruong_ThuySan
A00,21.1,C,Luat_KinhTe
B00,29.0,I,SuPhamSinhHoc
A00,28.25,I,SuPhamVatLy
D01,19.75,I,CongNgheThongTin_TruyenThong
C01,19.25,R,KyThuat_CongNghe
C00,27.75,S,GiaoDucCongDan
A00,28.0,I,SuPhamToanHoc
C01,26.75,S,GiaoDucTieuHoc
B08,27.0,I,SuPhamSinhHoc
D01,22.75,I,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamHoaHoc
X06,27.75,R,KyThuat_CongNghe
C00,28.5,S,GiaoDucCongDan
A00,29.0,I,SuPhamHoaHoc
D01,24.0,A,NgoaiNgu
B00,26.0,I,SuPhamSinhHoc
C01,26.5,S,GiaoDucTieuHoc
A00,27.0,I,SuPhamKhoaHocTuNhien
A00,26.75,S,GiaoDucTieuHoc
C00,29.0,S,GiaoDucCongDan
A01,21.6,C,CongNgheThongTin_TruyenThong
C01,19.75,E,Luat_KinhTe
D01,20.25,I,KhoaHocTuNhien
D01,23.5,S,SuPhamTiengPhap
A00,28.25,I,SuPhamHoaHoc
A01,27.0,I,SuPhamKhoaHocTuNhien
B00,29.0,I,SuPhamKhoaHocTuNhien
D01,21.0,I,KhoaHocTuNhien
A00,20.25,R,CongNgheThongTin_TruyenThong
C01,21.75,C,KyThuat_CongNghe
C01,20.25,R,KyThuat_CongNghe
B00,26.0,I,SuPhamSinhHoc
A01,21.75,I,CongNgheThongTin_TruyenThong
A00,18.75,I,NongNghiep_MoiTruong_ThuySan
X02,24.25,A,XaHoiNhanVan
A00,27.25,I,SuPhamHoaHoc
A00,18.25,A,XaHoiNhanVan
B00,25.75,I,SuPhamSinhHoc
A00,28.0,I,SuPhamHoaHoc
A00,24.5,R,CongNgheThongTin_TruyenThong
D01,18.5,R,NongNghiep_MoiTruong_ThuySan
D01,19.75,R,CongNgheThongTin_TruyenThong
C02,18.75,I,KhoaHocTuNhien
A00,27.75,I,SuPhamHoaHoc
A00,21.6,S,XaHoiNhanVan
D15,24.0,A,NgoaiNgu
A00,27.25,I,SuPhamKhoaHocTuNhien
D01,23.75,S,SuPhamTiengPhap
B00,28.0,I,SuPhamSinhHoc
A00,28.0,I,SuPhamToanHoc
D01,21.25,C,CongNgheThongTin_TruyenThong
B00,26.0,I,SuPhamSinhHoc
D07,25.75,I,CongNgheThongTin_TruyenThong
A01,25.0,I,SuPhamTinHoc
C02,21.25,S,XaHoiNhanVan
B00,27.0,I,SuPhamSinhHoc
D01,27.25,S,SuPhamTiengAnh
D01,23.25,I,KhoaHocTuNhien
A00,27.0,I,SuPhamTinHoc
C00,28.25,S,GiaoDucCongDan
C01,21.85,E,Luat_KinhTe
A00,19.25,C,Luat_KinhTe
D01,24.5,E,Luat_KinhTe
C01,27.5,S,GiaoDucTieuHoc
D01,22.0,I,NongNghiep_MoiTruong_ThuySan
A00,29.0,I,SuPhamVatLy
D01,25.25,I,SuPhamTinHoc
A00,27.25,I,SuPhamKhoaHocTuNhien
C01,20.5,A,XaHoiNhanVan
C01,28.25,S,GiaoDucTieuHoc
C00,28.25,S,SuPhamNguVan
A00,28.0,I,SuPhamKhoaHocTuNhien
B00,27.25,I,SuPhamHoaHoc
C01,27.0,S,GiaoDucTieuHoc
C01,23.75,S,XaHoiNhanVan
A00,27.25,S,GiaoDucTieuHoc
B00,25.75,I,SuPhamSinhHoc
D01,24.0,A,SuPhamTiengPhap
D01,24.5,I,SuPhamTinHoc
A00,19.0,I,KhoaHocTuNhien
A01,28.0,I,SuPhamToanHoc
A00,27.75,I,SuPhamVatLy
A01,25.0,C,CongNgheThongTin_TruyenThong
D01,17.0,R,NongNghiep_MoiTruong_ThuySan
A01,21.5,E,Luat_KinhTe
D01,20.25,C,CongNgheThongTin_TruyenThong
A00,25.35,I,SuPhamTinHoc
A00,27.75,I,SuPhamToanHoc
D01,17.5,I,KhoaHocTuNhien
D01,22.5,A,XaHoiNhanVan
A00,27.75,I,SuPhamKhoaHocTuNhien
C01,21.75,C,Luat_KinhTe
C02,21.75,S,XaHoiNhanVan
C00,28.0,S,GiaoDucCongDan
D14,23.25,S,SuPhamTiengPhap
D01,18.75,R,NongNghiep_MoiTruong_ThuySan
A01,27.5,I,SuPhamKhoaHocTuNhien
C01,21.0,C,Luat_KinhTe
A00,16.5,C,KyThuat_CongNghe
B00,29.75,I,SuPhamSinhHoc
A00,28.5,I,SuPhamVatLy
D01,26.25,S,GiaoDucTieuHoc
B00,27.0,I,SuPhamKhoaHocTuNhien
B00,23.0,R,KyThuat_CongNghe
A01,18.25,I,NongNghiep_MoiTruong_ThuySan
A00,27.25,I,SuPhamVatLy
C01,21.25,S,XaHoiNhanVan
D01,20.25,C,CongNgheThongTin_TruyenThong
C00,24.0,C,Luat_KinhTe
D01,24.5,I,SuPhamTinHoc
A00,26.5,I,SuPhamTinHoc
C01,28.0,S,GiaoDucTieuHoc
A00,28.25,I,SuPhamToanHoc
B03,17.25,I,KhoaHocTuNhien
B03,26.5,I,SuPhamSinhHoc
D01,23.5,A,NgoaiNgu
A01,20.5,C,KyThuat_CongNghe
D14,22.6,A,SuPhamTiengPhap
A00,19.1,I,KhoaHocTuNhien
C00,28.75,S,SuPhamDiaLy
D01,19.25,S,XaHoiNhanVan
A00,19.5,C,CongNgheThongTin_TruyenThong
C02,18.25,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamKhoaHocTuNhien
A00,29.0,I,SuPhamToanHoc
C01,23.0,I,KyThuat_CongNghe
C01,18.5,S,XaHoiNhanVan
A00,27.5,I,SuPhamTinHoc
A00,26.25,S,GiaoDucTieuHoc
A00,25.0,I,SuPhamTinHoc
B00,24.5,R,KyThuat_CongNghe
B00,27.25,I,SuPhamHoaHoc
A00,28.0,S,GiaoDucTieuHoc
A01,27.25,I,SuPhamKhoaHocTuNhien
A00,27.75,I,SuPhamToanHoc
D01,18.25,I,KhoaHocTuNhien
D01,24.25,I,KhoaHocTuNhien
C01,23.25,S,XaHoiNhanVan
A00,18.25,I,CongNgheThongTin_TruyenThong
D01,24.0,A,NgoaiNgu
B00,27.25,I,SuPhamSinhHoc
D01,25.5,A,SuPhamTiengPhap
C00,28.5,A,SuPhamNguVan
A01,18.6,I,KhoaHocTuNhien
D01,24.0,S,SuPhamTiengPhap
D01,19.75,R,CongNgheThongTin_TruyenThong
D01,24.0,A,NgoaiNgu
A01,17.85,C,CongNgheThongTin_TruyenThong
A00,27.5,S,GiaoDucTieuHoc
D01,24.5,I,CongNgheThongTin_TruyenThong
C02,20.75,I,NongNghiep_MoiTruong_ThuySan
A00,27.25,I,SuPhamHoaHoc
A00,28.5,I,SuPhamToanHoc
D01,15.5,R,NongNghiep_MoiTruong_ThuySan
A00,27.5,S,GiaoDucTieuHoc
D01,19.0,I,CongNgheThongTin_TruyenThong
A01,18.1,I,KhoaHocTuNhien
A00,28.0,I,SuPhamVatLy
A00,26.25,S,GiaoDucTieuHoc
C00,27.75,S,GiaoDucCongDan
C01,21.75,E,Luat_KinhTe
C01,23.0,S,XaHoiNhanVan
A00,27.75,I,SuPhamToanHoc
A00,27.25,S,GiaoDucTieuHoc
C01,23.0,E,Luat_KinhTe
D01,23.0,S,SuPhamTiengPhap
B00,27.75,I,SuPhamSinhHoc
C00,23.35,A,XaHoiNhanVan
D01,25.5,A,NgoaiNgu
C02,22.25,C,Luat_KinhTe
A00,25.0,I,SuPhamTinHoc
C01,24.5,I,KyThuat_CongNghe
X74,19.7,A,XaHoiNhanVan
A00,29.25,I,SuPhamVatLy
C01,24.75,E,Luat_KinhTe
C01,20.0,I,KyThuat_CongNghe
A00,26.75,I,SuPhamKhoaHocTuNhien
C00,28.0,S,GiaoDucCongDan
C02,22.75,I,KhoaHocTuNhien
A00,26.5,S,GiaoDucTieuHoc
X74,22.75,S,XaHoiNhanVan
A00,28.75,S,GiaoDucTieuHoc
A01,15.75,C,KyThuat_CongNghe
D01,17.75,I,NongNghiep_MoiTruong_ThuySan
C01,27.25,S,GiaoDucTieuHoc
A00,25.0,I,SuPhamTinHoc
D01,22.75,S,SuPhamTiengPhap
A00,26.5,S,GiaoDucTieuHoc
C00,21.35,S,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
B03,26.0,I,SuPhamSinhHoc
D01,26.0,A,NgoaiNgu
D01,23.0,A,NgoaiNgu
C01,23.25,C,KyThuat_CongNghe
D01,24.5,A,NgoaiNgu
C01,27.75,R,KyThuat_CongNghe
C02,18.35,I,NongNghiep_MoiTruong_ThuySan
D15,27.25,A,SuPhamTiengAnh
A00,15.85,I,NongNghiep_MoiTruong_ThuySan
A00,27.75,I,SuPhamKhoaHocTuNhien
D01,25.25,A,SuPhamTiengPhap
C00,28.25,A,SuPhamNguVan
D09,25.75,A,NgoaiNgu
A01,17.75,I,KhoaHocTuNhien
A00,27.75,I,SuPhamToanHoc
A00,27.5,I,SuPhamHoaHoc
A00,27.25,C,Luat_KinhTe
D01,27.0,S,SuPhamTiengAnh
B00,26.0,I,SuPhamSinhHoc
A01,17.6,C,KyThuat_CongNghe
D01,19.75,R,CongNgheThongTin_TruyenThong
D01,21.0,C,Luat_KinhTe
A01,23.5,I,CongNgheThongTin_TruyenThong
D14,27.0,S,SuPhamTiengPhap
A01,28.0,I,SuPhamVatLy
D14,27.25,A,SuPhamTiengAnh
C02,22.25,E,Luat_KinhTe
D07,24.5,C,CongNgheThongTin_TruyenThong
A00,28.0,I,SuPhamVatLy
A00,27.25,I,SuPhamVatLy
C01,27.0,S,GiaoDucTieuHoc
C00,28.5,S,SuPhamLichSuDiaLy
D14,21.5,A,XaHoiNhanVan
A01,26.5,I,SuPhamKhoaHocTuNhien
D09,23.5,A,NgoaiNgu
X26,22.75,C,Luat_KinhTe
X01,18.5,A,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
A00,27.25,I,SuPhamVatLy
A00,27.5,I,SuPhamVatLy
D01,23.75,A,SuPhamTiengPhap
A01,16.35,I,KyThuat_CongNghe
D01,23.75,A,NgoaiNgu
D01,20.0,I,CongNgheThongTin_TruyenThong
C01,21.5,S,XaHoiNhanVan
B00,28.0,I,SuPhamHoaHoc
A00,18.5,I,KyThuat_CongNghe
D14,24.0,A,SuPhamTiengPhap
A00,28.5,I,SuPhamHoaHoc
A00,15.2,I,NongNghiep_MoiTruong_ThuySan
D14,25.75,S,SuPhamTiengPhap
B00,26.0,I,SuPhamSinhHoc
D01,24.75,A,NgoaiNgu
A00,25.25,I,CongNgheThongTin_TruyenThong
A00,28.5,I,SuPhamVatLy
D14,23.0,S,SuPhamTiengPhap
D14,24.0,S,SuPhamTiengPhap
B00,27.75,I,SuPhamHoaHoc
D01,23.0,A,NgoaiNgu
A00,25.25,I,SuPhamTinHoc
D01,19.1,C,CongNgheThongTin_TruyenThong
C01,21.75,I,KyThuat_CongNghe
D01,23.0,A,SuPhamTiengPhap
A01,24.75,I,SuPhamTinHoc
D01,19.5,A,XaHoiNhanVan
A00,27.25,I,SuPhamVatLy
C01,21.0,C,Luat_KinhTe
D01,25.25,A,SuPhamTiengPhap
A00,27.25,I,SuPhamHoaHoc
D07,26.5,I,SuPhamTinHoc
A00,27.75,I,SuPhamKhoaHocTuNhien
A00,26.25,I,SuPhamKhoaHocTuNhien
D14,24.0,A,SuPhamTiengPhap
C00,28.5,A,SuPhamDiaLy
D14,24.0,S,SuPhamTiengPhap
D01,19.5,R,NongNghiep_MoiTruong_ThuySan
C02,18.85,I,KhoaHocTuNhien
A01,26.5,I,KhoaHocTuNhien
A01,27.5,I,SuPhamVatLy
A00,20.75,E,Luat_KinhTe
A00,26.6,I,SuPhamKhoaHocTuNhien
A00,27.5,I,SuPhamVatLy
D01,23.0,A,NgoaiNgu
C01,26.25,R,KyThuat_CongNghe
C01,23.0,E,Luat_KinhTe
D01,22.75,A,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
A00,27.75,I,SuPhamVatLy
A01,20.85,I,CongNgheThongTin_TruyenThong
A00,27.5,I,SuPhamHoaHoc
C02,24.0,A,XaHoiNhanVan
D14,24.0,A,NgoaiNgu
A00,27.75,I,SuPhamToanHoc
C02,22.25,C,Luat_KinhTe
A00,28.5,I,SuPhamVatLy
X74,22.35,A,XaHoiNhanVan
A00,27.25,I,SuPhamKhoaHocTuNhien
D01,21.75,C,Luat_KinhTe
A01,28.0,I,SuPhamToanHoc
C02,16.0,I,NongNghiep_MoiTruong_ThuySan
D01,17.5,I,KhoaHocTuNhien
A00,29.75,I,SuPhamVatLy
D01,24.0,A,NgoaiNgu
A00,20.0,I,CongNgheThongTin_TruyenThong
D01,23.25,A,NgoaiNgu
D01,20.0,I,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamVatLy
B00,18.5,I,KhoaHocTuNhien
C00,23.75,S,XaHoiNhanVan
A00,27.25,S,GiaoDucTieuHoc
A00,26.25,S,GiaoDucTieuHoc
A00,26.5,I,SuPhamTinHoc
D09,23.0,A,NgoaiNgu
D14,23.0,S,SuPhamTiengPhap
D14,28.0,A,SuPhamTiengAnh
A00,28.25,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamHoaHoc
B00,27.25,I,SuPhamHoaHoc
D01,24.75,A,NgoaiNgu
A00,28.25,I,SuPhamToanHoc
D01,26.0,A,SuPhamTiengPhap
A00,28.25,I,SuPhamToanHoc
B00,27.5,I,SuPhamHoaHoc
D01,26.75,I,SuPhamTinHoc
A00,26.75,I,NongNghiep_MoiTruong_ThuySan
B03,26.5,I,SuPhamSinhHoc
A00,28.25,I,SuPhamToanHoc
A00,27.75,I,SuPhamVatLy
C00,25.25,C,Luat_KinhTe
C01,24.5,R,KyThuat_CongNghe
D01,25.5,I,SuPhamTinHoc
A00,28.0,I,SuPhamToanHoc
D01,24.0,A,SuPhamTiengPhap
C00,28.5,S,GiaoDucCongDan
B00,26.25,I,SuPhamKhoaHocTuNhien
D01,23.5,A,NgoaiNgu
A00,27.0,S,GiaoDucTieuHoc
A01,28.75,I,SuPhamVatLy
B00,28.0,I,SuPhamHoaHoc
A00,27.75,I,SuPhamVatLy
C00,22.35,C,Luat_KinhTe
D01,21.0,I,KhoaHocTuNhien
C00,27.75,S,GiaoDucCongDan
C01,23.25,C,Luat_KinhTe
X25,21.1,R,NongNghiep_MoiTruong_ThuySan
D15,26.0,A,NgoaiNgu
C00,28.75,S,GiaoDucCongDan
D01,24.0,S,SuPhamTiengPhap
A00,26.75,S,GiaoDucTieuHoc
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,22.0,R,KyThuat_CongNghe
D01,18.75,I,CongNgheThongTin_TruyenThong
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
A00,28.0,I,SuPhamVatLy
C00,20.5,E,Luat_KinhTe
D01,25.25,I,SuPhamTinHoc
D01,22.25,I,KhoaHocTuNhien
C01,15.1,C,KyThuat_CongNghe
A00,27.75,I,SuPhamVatLy
A00,28.25,I,SuPhamToanHoc
D14,23.75,A,SuPhamTiengPhap
D01,25.0,A,SuPhamTiengPhap
A01,28.0,I,SuPhamToanHoc
A00,21.5,I,KhoaHocTuNhien
D01,23.5,A,SuPhamTiengPhap
D01,24.75,I,SuPhamTinHoc
C02,22.0,I,KhoaHocTuNhien
B00,28.25,I,SuPhamSinhHoc
C01,21.1,C,Luat_KinhTe
A00,28.5,I,SuPhamVatLy
B00,22.5,I,NongNghiep_MoiTruong_ThuySan
A00,27.25,I,SuPhamHoaHoc
C00,27.75,S,GiaoDucCongDan
C01,26.75,S,GiaoDucTieuHoc
D01,26.5,A,NgoaiNgu
X01,19.85,C,Luat_KinhTe
A00,27.0,S,GiaoDucTieuHoc
A01,28.5,I,SuPhamKhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
A00,25.0,I,SuPhamTinHoc
A00,16.2,R,NongNghiep_MoiTruong_ThuySan
D01,21.5,I,KhoaHocTuNhien
C01,17.5,R,KyThuat_CongNghe
A00,19.25,I,CongNgheThongTin_TruyenThong
D01,22.0,I,NongNghiep_MoiTruong_ThuySan
D01,25.75,A,SuPhamTiengPhap
D01,18.5,A,XaHoiNhanVan
A01,27.5,I,SuPhamTinHoc
A00,28.25,I,SuPhamHoaHoc
A00,27.5,I,SuPhamHoaHoc
D01,20.25,S,XaHoiNhanVan
D01,22.25,I,NongNghiep_MoiTruong_ThuySan
A00,25.5,R,KyThuat_CongNghe
A00,27.25,I,SuPhamHoaHoc
D07,18.1,C,CongNgheThongTin_TruyenThong
D14,26.0,S,SuPhamTiengPhap
A01,23.5,I,KhoaHocTuNhien
A00,27.75,I,SuPhamToanHoc
B00,26.25,I,SuPhamSinhHoc
A00,26.75,S,GiaoDucTieuHoc
A00,21.85,R,KyThuat_CongNghe
C01,19.75,I,KyThuat_CongNghe
A00,26.75,S,GiaoDucTieuHoc
C01,20.25,C,Luat_KinhTe
A00,19.0,I,KyThuat_CongNghe
C00,28.75,S,SuPhamDiaLy
A01,26.25,I,SuPhamKhoaHocTuNhien
D01,23.5,A,NgoaiNgu
D15,26.0,A,NgoaiNgu
C01,18.5,C,KyThuat_CongNghe
D01,21.75,A,XaHoiNhanVan
D01,24.25,A,SuPhamTiengPhap
D01,17.25,R,NongNghiep_MoiTruong_ThuySan
A00,27.5,S,GiaoDucTieuHoc
B00,26.0,I,SuPhamSinhHoc
A00,28.25,I,SuPhamHoaHoc
D01,23.25,A,NgoaiNgu
A01,20.35,A,XaHoiNhanVan
A00,28.5,I,SuPhamKhoaHocTuNhien
A01,29.25,I,SuPhamKhoaHocTuNhien
A00,18.25,I,KyThuat_CongNghe
D01,23.0,A,NgoaiNgu
A00,27.0,I,SuPhamKhoaHocTuNhien
D07,21.5,R,CongNgheThongTin_TruyenThong
A01,26.5,I,SuPhamKhoaHocTuNhien
D15,23.5,A,NgoaiNgu
D01,25.0,A,NgoaiNgu
A00,28.0,I,SuPhamToanHoc
C01,23.0,C,KyThuat_CongNghe
D15,23.25,A,NgoaiNgu
A00,20.75,R,CongNgheThongTin_TruyenThong
D01,23.0,A,NgoaiNgu
A00,28.25,I,SuPhamToanHoc
A00,28.75,I,SuPhamToanHoc
A01,24.75,R,KyThuat_CongNghe
B03,26.0,I,SuPhamSinhHoc
A01,26.25,I,SuPhamKhoaHocTuNhien
C00,28.25,S,GiaoDucCongDan
X25,23.5,I,NongNghiep_MoiTruong_ThuySan
D15,28.25,A,SuPhamTiengAnh
A00,18.6,I,CongNgheThongTin_TruyenThong
A00,28.25,I,SuPhamVatLy
C01,26.5,S,GiaoDucTieuHoc
X01,21.1,S,XaHoiNhanVan
A00,28.0,I,SuPhamToanHoc
A01,27.5,I,SuPhamVatLy
B00,27.5,I,SuPhamSinhHoc
D01,18.5,I,KhoaHocTuNhien
C00,27.75,S,GiaoDucCongDan
A00,27.0,I,SuPhamKhoaHocTuNhien
A00,26.0,I,SuPhamKhoaHocTuNhien
C00,28.75,S,GiaoDucCongDan
D09,24.0,A,NgoaiNgu
A01,20.0,I,KhoaHocTuNhien
D01,23.0,A,SuPhamTiengPhap
A00,26.1,S,GiaoDucTieuHoc
A00,28.0,I,SuPhamVatLy
A00,21.5,I,KyThuat_CongNghe
B03,26.5,I,SuPhamSinhHoc
C01,16.25,I,KyThuat_CongNghe
D01,15.0,R,NongNghiep_MoiTruong_ThuySan
A01,27.5,I,SuPhamVatLy
A00,19.0,C,CongNgheThongTin_TruyenThong
A01,27.5,I,SuPhamVatLy
D01,26.5,I,SuPhamTinHoc
D14,23.75,A,SuPhamTiengPhap
A00,28.0,I,SuPhamToanHoc
A00,28.5,I,SuPhamVatLy
A00,28.0,I,SuPhamVatLy
C02,22.75,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamHoaHoc
A00,28.5,I,SuPhamVatLy
D01,23.0,A,NgoaiNgu
A00,27.75,I,SuPhamVatLy
A00,28.5,S,GiaoDucTieuHoc
A00,26.75,S,GiaoDucTieuHoc
B00,27.25,I,SuPhamHoaHoc
B03,26.35,I,SuPhamSinhHoc
A00,21.75,R,CongNgheThongTin_TruyenThong
D01,23.5,S,SuPhamTiengPhap
D01,25.25,A,NgoaiNgu
A01,21.5,R,KyThuat_CongNghe
A00,25.75,I,SuPhamTinHoc
D01,18.75,E,Luat_KinhTe
A00,27.0,S,GiaoDucTieuHoc
C01,20.0,C,KyThuat_CongNghe
D01,19.25,I,CongNgheThongTin_TruyenThong
B00,21.85,I,KhoaHocTuNhien
A00,27.25,I,SuPhamVatLy
A00,26.75,I,SuPhamKhoaHocTuNhien
D15,23.75,A,NgoaiNgu
C01,17.5,I,KyThuat_CongNghe
D07,17.25,I,KyThuat_CongNghe
A01,18.0,I,KhoaHocTuNhien
A00,17.75,C,KyThuat_CongNghe
A01,17.75,I,KhoaHocTuNhien
D14,27.75,S,SuPhamTiengAnh
D01,21.0,R,CongNgheThongTin_TruyenThong
D01,26.5,I,SuPhamTinHoc
C00,18.75,S,XaHoiNhanVan
A00,26.5,I,SuPhamKhoaHocTuNhien
D14,24.5,A,SuPhamTiengPhap
C02,21.75,I,KhoaHocTuNhien
A01,27.0,R,CongNgheThongTin_TruyenThong
C01,20.5,I,KyThuat_CongNghe
C01,27.25,S,GiaoDucTieuHoc
X01,19.0,C,Luat_KinhTe
A00,20.1,E,Luat_KinhTe
D01,26.0,I,SuPhamTinHoc
D01,20.75,R,NongNghiep_MoiTruong_ThuySan
C00,28.25,S,GiaoDucCongDan
D01,23.5,I,KhoaHocTuNhien
A00,26.5,S,GiaoDucTieuHoc
A00,28.5,I,SuPhamToanHoc
D01,19.75,C,CongNgheThongTin_TruyenThong
C01,26.75,S,GiaoDucTieuHoc
C00,29.0,S,GiaoDucCongDan
B00,27.75,I,SuPhamSinhHoc
A00,28.25,I,SuPhamHoaHoc
C01,21.1,R,KyThuat_CongNghe
A00,21.5,R,NongNghiep_MoiTruong_ThuySan
B00,25.75,I,SuPhamSinhHoc
A01,28.0,I,SuPhamToanHoc
D14,24.5,S,SuPhamTiengPhap
A01,25.25,R,NongNghiep_MoiTruong_ThuySan
C02,20.25,R,NongNghiep_MoiTruong_ThuySan
A00,29.0,I,SuPhamToanHoc
D01,18.35,I,KhoaHocTuNhien
C00,28.0,S,GiaoDucCongDan
B00,26.75,I,SuPhamSinhHoc
A00,27.75,I,SuPhamHoaHoc
D01,25.0,I,SuPhamTinHoc
B00,27.75,I,SuPhamSinhHoc
A00,27.75,I,SuPhamVatLy
C00,29.0,S,SuPhamLichSu
C01,26.5,S,GiaoDucTieuHoc
D01,23.25,S,SuPhamTiengPhap
A00,26.75,I,SuPhamTinHoc
C00,28.0,S,GiaoDucCongDan
D01,19.5,C,CongNgheThongTin_TruyenThong
A01,26.5,I,SuPhamKhoaHocTuNhien
A00,28.0,I,SuPhamKhoaHocTuNhien
C02,18.85,E,Luat_KinhTe
A00,27.5,I,SuPhamHoaHoc
D01,22.85,S,SuPhamTiengPhap
A00,20.5,C,KyThuat_CongNghe
D01,27.5,S,GiaoDucTieuHoc
C01,27.0,S,GiaoDucTieuHoc
D01,22.75,I,CongNgheThongTin_TruyenThong
C01,20.5,S,XaHoiNhanVan
B00,21.5,I,KhoaHocTuNhien
C01,27.25,S,GiaoDucTieuHoc
C02,23.0,A,XaHoiNhanVan
C00,28.75,S,GiaoDucCongDan
A00,27.75,I,SuPhamToanHoc
A00,28.5,I,SuPhamHoaHoc
D15,25.0,A,NgoaiNgu
A00,24.0,C,Luat_KinhTe
A00,28.25,I,SuPhamToanHoc
A00,28.25,S,GiaoDucTieuHoc
A00,29.0,I,SuPhamVatLy
D07,28.0,I,SuPhamHoaHoc
C01,18.1,C,KyThuat_CongNghe
B00,26.0,I,SuPhamKhoaHocTuNhien
A01,27.5,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamKhoaHocTuNhien
A00,21.25,R,KyThuat_CongNghe
A00,28.75,I,SuPhamTinHoc
A00,28.5,S,GiaoDucTieuHoc
C01,19.0,R,KyThuat_CongNghe
A00,27.5,I,SuPhamKhoaHocTuNhien
B00,27.0,I,SuPhamSinhHoc
D14,22.75,A,SuPhamTiengPhap
B00,26.5,I,SuPhamSinhHoc
A01,21.0,S,XaHoiNhanVan
C00,28.25,S,GiaoDucCongDan
A00,27.25,I,SuPhamVatLy
A00,28.75,I,SuPhamHoaHoc
D01,19.25,C,Luat_KinhTe
A00,19.0,I,NongNghiep_MoiTruong_ThuySan
A01,18.75,I,KhoaHocTuNhien
D01,21.0,A,XaHoiNhanVan
C00,22.5,C,Luat_KinhTe
A00,24.75,I,SuPhamTinHoc
A01,21.25,R,KyThuat_CongNghe
C00,18.85,A,XaHoiNhanVan
C01,25.25,C,Luat_KinhTe
A00,25.0,I,SuPhamTinHoc
C01,16.0,C,KyThuat_CongNghe
A00,26.25,I,SuPhamKhoaHocTuNhien
C01,25.75,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
A01,27.0,I,SuPhamKhoaHocTuNhien
B00,26.5,I,SuPhamSinhHoc
D01,16.75,R,NongNghiep_MoiTruong_ThuySan
A00,18.35,I,NongNghiep_MoiTruong_ThuySan
C02,20.0,I,KhoaHocTuNhien
D01,22.75,I,KhoaHocTuNhien
D01,23.25,A,NgoaiNgu
A00,26.5,S,GiaoDucTieuHoc
B03,21.75,I,KhoaHocTuNhien
D09,23.0,A,NgoaiNgu
A00,26.75,S,GiaoDucTieuHoc
D01,16.25,R,NongNghiep_MoiTruong_ThuySan
D01,23.25,A,SuPhamTiengPhap
A00,28.25,I,SuPhamHoaHoc
C02,22.5,R,NongNghiep_MoiTruong_ThuySan
D15,27.0,A,SuPhamTiengAnh
A01,27.75,I,SuPhamVatLy
C00,21.1,A,XaHoiNhanVan
D14,23.25,A,NgoaiNgu
D01,25.75,I,SuPhamTinHoc
B03,27.25,I,SuPhamSinhHoc
D01,23.25,A,SuPhamTiengPhap
D14,24.6,A,NgoaiNgu
C01,20.75,C,Luat_KinhTe
A00,26.5,I,SuPhamKhoaHocTuNhien
B00,24.0,I,NongNghiep_MoiTruong_ThuySan
D01,21.5,S,XaHoiNhanVan
B00,27.25,I,SuPhamHoaHoc
C00,27.75,S,GiaoDucCongDan
A00,26.5,S,GiaoDucTieuHoc
C01,23.0,I,KyThuat_CongNghe
D01,17.75,I,NongNghiep_MoiTruong_ThuySan
A01,22.5,R,NongNghiep_MoiTruong_ThuySan
D01,20.5,C,CongNgheThongTin_TruyenThong
B03,26.0,I,SuPhamSinhHoc
A01,22.5,I,NongNghiep_MoiTruong_ThuySan
D01,19.5,I,KhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
D01,18.85,C,Luat_KinhTe
C01,19.1,A,XaHoiNhanVan
B00,28.0,I,SuPhamSinhHoc
A00,27.5,E,Luat_KinhTe
A00,20.0,I,CongNgheThongTin_TruyenThong
D01,25.0,E,Luat_KinhTe
X70,20.0,S,XaHoiNhanVan
D01,24.25,S,SuPhamTiengPhap
A00,27.25,I,SuPhamHoaHoc
