MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D01,21.5,R,CongNgheThongTin_TruyenThong
A00,17.5,R,NongNghiep_MoiTruong_ThuySan
C02,22.0,R,NongNghiep_MoiTruong_ThuySan
D01,21.5,R,CongNgheThongTin_TruyenThong
A01,24.5,I,KhoaHocTuNhien
A00,26.75,S,GiaoDucTieuHoc
D01,19.0,I,NongNghiep_MoiTruong_ThuySan
D01,19.5,I,CongNgheThongTin_TruyenThong
A00,28.25,R,CongNgheThongTin_TruyenThong
C02,23.25,S,XaHoiNhanVan
D01,24.5,S,SuPhamTiengPhap
D01,24.5,A,SuPhamTiengPhap
A01,25.5,R,KyThuat_CongNghe
A01,18.5,I,KhoaHocTuNhien
D01,22.75,S,SuPhamTiengPhap
C01,26.75,S,GiaoDucTieuHoc
A01,27.0,E,Luat_KinhTe
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,25.5,R,CongNgheThongTin_TruyenThong
D01,24.75,I,SuPhamTinHoc
D01,19.25,I,CongNgheThongTin_TruyenThong
D14,25.5,S,SuPhamTiengPhap
C01,27.5,S,GiaoDucTieuHoc
D01,17.6,R,NongNghiep_MoiTruong_ThuySan
C01,23.75,R,KyThuat_CongNghe
A01,24.75,I,SuPhamTinHoc
A00,20.75,R,NongNghiep_MoiTruong_ThuySan
D14,24.25,A,NgoaiNgu
D01,22.0,S,XaHoiNhanVan
A00,24.5,I,SuPhamTinHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
D01,26.0,I,SuPhamTinHoc
A00,21.0,I,NongNghiep_MoiTruong_ThuySan
A00,17.35,C,KyThuat_CongNghe
D01,25.5,A,SuPhamTiengPhap
A00,19.5,I,CongNgheThongTin_TruyenThong
A00,17.1,R,KyThuat_CongNghe
A00,19.3,S,XaHoiNhanVan
D01,24.25,A,NgoaiNgu
C00,23.75,C,Luat_KinhTe
D01,24.25,C,CongNgheThongTin_TruyenThong
A01,24.5,I,SuPhamTinHoc
A00,27.75,C,Luat_KinhTe
D09,19.5,A,XaHoiNhanVan
A00,25.25,R,KyThuat_CongNghe
A01,22.5,I,KhoaHocTuNhien
D01,21.75,I,CongNgheThongTin_TruyenThong
D01,21.0,R,CongNgheThongTin_TruyenThong
A00,27.25,S,GiaoDucTieuHoc
A00,29.25,I,SuPhamToanHoc
A01,26.25,I,SuPhamKhoaHocTuNhien
A00,25.0,I,CongNgheThongTin_TruyenThong
C01,27.75,S,GiaoDucTieuHoc
A00,23.5,I,NongNghiep_MoiTruong_ThuySan
A00,18.25,R,NongNghiep_MoiTruong_ThuySan
D01,20.75,I,NongNghiep_MoiTruong_ThuySan
A01,26.25,I,SuPhamKhoaHocTuNhien
D01,26.5,S,GiaoDucTieuHoc
C01,26.25,S,GiaoDucTieuHoc
D01,25.25,I,SuPhamTinHoc
A01,17.75,R,KyThuat_CongNghe
A00,27.5,I,SuPhamKhoaHocTuNhien
A00,20.25,I,KhoaHocTuNhien
X06,18.6,C,CongNgheThongTin_TruyenThong
A00,24.5,I,SuPhamTinHoc
A00,26.5,S,GiaoDucTieuHoc
C01,25.0,I,KyThuat_CongNghe
A00,28.5,I,SuPhamVatLy
D01,23.0,A,NgoaiNgu
A00,26.75,S,GiaoDucTieuHoc
B00,25.75,I,KhoaHocTuNhien
C01,20.75,S,XaHoiNhanVan
B00,21.1,I,KyThuat_CongNghe
A00,17.35,I,KyThuat_CongNghe
D01,27.0,S,SuPhamTiengPhap
D01,27.25,S,SuPhamTiengAnh
D01,25.0,A,NgoaiNgu
A00,28.25,I,SuPhamVatLy
D09,23.0,A,NgoaiNgu
A00,25.5,I,KhoaHocTuNhien
A00,26.25,S,GiaoDucTieuHoc
D14,23.0,A,NgoaiNgu
A00,23.5,I,KhoaHocTuNhien
A01,22.5,I,KhoaHocTuNhien
A01,24.75,I,SuPhamTinHoc
A01,22.0,I,KyThuat_CongNghe
B00,27.75,I,SuPhamSinhHoc
D01,23.5,I,NongNghiep_MoiTruong_ThuySan
D14,22.75,S,SuPhamTiengPhap
D14,24.25,S,SuPhamTiengPhap
A01,19.25,E,Luat_KinhTe
A00,27.0,I,SuPhamKhoaHocTuNhien
D01,22.75,S,SuPhamTiengPhap
C02,21.0,I,KhoaHocTuNhien
D01,23.25,A,SuPhamTiengPhap
A00,17.75,I,CongNgheThongTin_TruyenThong
C01,26.5,S,GiaoDucTieuHoc
A01,21.0,R,CongNgheThongTin_TruyenThong
D01,17.75,C,CongNgheThongTin_TruyenThong
D01,18.75,E,Luat_KinhTe
D14,28.75,A,SuPhamLichSu
D14,24.25,A,NgoaiNgu
A00,27.5,I,SuPhamVatLy
D01,25.75,A,SuPhamTiengPhap
A00,26.0,I,SuPhamKhoaHocTuNhien
D14,23.0,A,SuPhamTiengPhap
B00,18.45,I,KyThuat_CongNghe
A01,18.75,C,Luat_KinhTe
D01,20.5,C,CongNgheThongTin_TruyenThong
A00,27.5,C,Luat_KinhTe
A00,26.25,I,SuPhamTinHoc
C01,23.25,C,KyThuat_CongNghe
A00,27.0,S,XaHoiNhanVan
D01,25.5,I,SuPhamTinHoc
D01,21.5,R,CongNgheThongTin_TruyenThong
A00,23.25,R,KyThuat_CongNghe
A01,25.0,I,SuPhamTinHoc
D14,25.75,A,NgoaiNgu
A01,25.5,I,SuPhamTinHoc
C00,27.75,S,GiaoDucCongDan
A00,27.25,I,SuPhamKhoaHocTuNhien
C02,22.5,C,Luat_KinhTe
D01,26.5,S,GiaoDucTieuHoc
D01,23.25,S,SuPhamTiengPhap
D01,24.75,I,SuPhamTinHoc
D01,24.75,I,SuPhamTinHoc
C02,22.5,I,KhoaHocTuNhien
C00,21.75,A,XaHoiNhanVan
A00,28.25,S,GiaoDucTieuHoc
C01,19.75,A,XaHoiNhanVan
A00,25.35,I,SuPhamTinHoc
A01,17.5,I,KhoaHocTuNhien
A00,21.75,C,CongNgheThongTin_TruyenThong
D01,19.75,R,CongNgheThongTin_TruyenThong
C01,23.0,C,KyThuat_CongNghe
D01,25.75,I,SuPhamTinHoc
A00,22.5,I,NongNghiep_MoiTruong_ThuySan
C02,19.1,R,NongNghiep_MoiTruong_ThuySan
D01,22.75,S,SuPhamTiengPhap
C02,22.0,A,XaHoiNhanVan
A00,19.25,C,Luat_KinhTe
A00,26.5,S,GiaoDucTieuHoc
D01,20.25,I,NongNghiep_MoiTruong_ThuySan
C01,19.0,E,Luat_KinhTe
A00,27.5,I,SuPhamHoaHoc
D01,24.5,A,NgoaiNgu
X26,19.1,I,CongNgheThongTin_TruyenThong
D01,25.0,I,SuPhamTinHoc
A00,27.25,I,SuPhamHoaHoc
D01,18.75,I,CongNgheThongTin_TruyenThong
B03,23.0,I,KhoaHocTuNhien
A01,18.25,I,KyThuat_CongNghe
B00,27.5,I,SuPhamSinhHoc
A00,25.0,I,SuPhamTinHoc
A00,26.0,I,SuPhamKhoaHocTuNhien
X06,20.5,I,KyThuat_CongNghe
A00,20.7,I,CongNgheThongTin_TruyenThong
D01,19.0,E,Luat_KinhTe
C01,18.5,R,KyThuat_CongNghe
D14,24.5,A,NgoaiNgu
D01,25.0,S,SuPhamTiengPhap
A00,27.25,I,SuPhamKhoaHocTuNhien
A01,25.75,I,SuPhamTinHoc
C00,20.2,A,XaHoiNhanVan
C02,20.6,S,XaHoiNhanVan
X01,20.75,C,Luat_KinhTe
D01,24.25,S,SuPhamTiengPhap
A00,22.25,C,KyThuat_CongNghe
A00,27.25,I,SuPhamVatLy
A00,26.75,S,GiaoDucTieuHoc
A01,26.75,R,CongNgheThongTin_TruyenThong
D14,25.5,S,SuPhamTiengPhap
D14,25.5,S,SuPhamTiengPhap
B00,26.75,I,SuPhamSinhHoc
A00,27.25,I,SuPhamVatLy
A00,27.0,S,GiaoDucTieuHoc
B00,24.75,R,NongNghiep_MoiTruong_ThuySan
B03,26.25,I,SuPhamSinhHoc
A01,27.75,I,SuPhamTinHoc
B00,27.75,I,SuPhamSinhHoc
X70,18.6,S,XaHoiNhanVan
A00,19.25,E,Luat_KinhTe
A00,26.5,S,GiaoDucTieuHoc
C01,21.0,C,Luat_KinhTe
D01,23.0,A,NgoaiNgu
A01,21.75,C,Luat_KinhTe
C02,16.85,I,NongNghiep_MoiTruong_ThuySan
A00,27.0,I,SuPhamKhoaHocTuNhien
B00,21.75,I,NongNghiep_MoiTruong_ThuySan
A01,17.75,C,CongNgheThongTin_TruyenThong
D14,27.75,S,SuPhamTiengAnh
C01,26.75,S,GiaoDucTieuHoc
A00,17.5,I,KhoaHocTuNhien
C02,24.25,E,Luat_KinhTe
C02,23.92,C,Luat_KinhTe
D01,16.75,I,NongNghiep_MoiTruong_ThuySan
D09,24.25,A,NgoaiNgu
D14,27.25,A,SuPhamTiengPhap
C02,19.1,I,KhoaHocTuNhien
C02,21.5,I,KhoaHocTuNhien
D01,24.25,A,SuPhamTiengPhap
D01,23.75,A,NgoaiNgu
D14,24.0,S,SuPhamTiengPhap
C00,20.25,S,XaHoiNhanVan
D01,17.75,R,CongNgheThongTin_TruyenThong
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,26.5,C,CongNgheThongTin_TruyenThong
A01,24.75,I,SuPhamTinHoc
B00,22.7,I,KyThuat_CongNghe
A01,25.0,I,KhoaHocTuNhien
D01,19.5,I,KhoaHocTuNhien
D01,22.5,A,XaHoiNhanVan
A00,28.5,S,GiaoDucTieuHoc
A00,28.5,S,GiaoDucTieuHoc
A00,17.75,I,KhoaHocTuNhien
A00,27.25,I,SuPhamVatLy
D01,24.75,A,NgoaiNgu
X25,15.25,R,NongNghiep_MoiTruong_ThuySan
A00,28.0,R,CongNgheThongTin_TruyenThong
D14,23.75,S,SuPhamTiengPhap
A01,27.25,I,SuPhamVatLy
D01,19.5,R,CongNgheThongTin_TruyenThong
D01,25.25,A,NgoaiNgu
D14,25.25,S,SuPhamTiengPhap
C02,17.85,R,NongNghiep_MoiTruong_ThuySan
D01,23.5,A,SuPhamTiengPhap
D01,18.25,R,CongNgheThongTin_TruyenThong
A00,25.75,I,KhoaHocTuNhien
C02,16.25,R,NongNghiep_MoiTruong_ThuySan
A01,26.0,I,SuPhamKhoaHocTuNhien
D01,28.0,S,GiaoDucTieuHoc
A00,26.0,I,SuPhamKhoaHocTuNhien
X70,20.8,A,XaHoiNhanVan
B03,26.0,I,SuPhamSinhHoc
B00,17.5,R,NongNghiep_MoiTruong_ThuySan
D01,15.0,I,NongNghiep_MoiTruong_ThuySan
C02,26.0,R,NongNghiep_MoiTruong_ThuySan
D01,26.25,S,SuPhamTiengPhap
A00,27.25,I,SuPhamVatLy
C01,26.5,S,GiaoDucTieuHoc
D01,23.0,S,SuPhamTiengPhap
A00,26.1,I,SuPhamTinHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
C01,24.0,E,Luat_KinhTe
C01,26.25,S,GiaoDucTieuHoc
A00,26.1,I,SuPhamKhoaHocTuNhien
B03,27.0,I,SuPhamSinhHoc
B00,26.25,I,SuPhamKhoaHocTuNhien
C02,22.5,I,KhoaHocTuNhien
A00,25.0,I,SuPhamTinHoc
D01,25.0,I,SuPhamTinHoc
A00,24.75,I,SuPhamTinHoc
A01,27.0,I,SuPhamTinHoc
A01,28.0,I,SuPhamVatLy
D01,23.5,I,CongNgheThongTin_TruyenThong
D01,19.75,R,NongNghiep_MoiTruong_ThuySan
C02,20.5,E,Luat_KinhTe
D01,21.0,A,XaHoiNhanVan
A01,28.0,I,SuPhamVatLy
A00,27.5,I,SuPhamKhoaHocTuNhien
D01,23.0,S,SuPhamTiengPhap
A00,29.0,I,SuPhamVatLy
D01,26.25,A,NgoaiNgu
C01,23.25,R,KyThuat_CongNghe
A00,23.85,I,KhoaHocTuNhien
B00,29.0,I,SuPhamKhoaHocTuNhien
D01,20.5,A,XaHoiNhanVan
D01,24.25,A,NgoaiNgu
D01,24.0,S,SuPhamTiengPhap
A01,26.5,I,SuPhamKhoaHocTuNhien
A00,28.0,I,SuPhamVatLy
D14,23.25,A,NgoaiNgu
D01,24.0,A,NgoaiNgu
B03,25.75,I,SuPhamSinhHoc
D01,26.5,A,NgoaiNgu
D01,23.5,A,NgoaiNgu
C01,20.5,R,KyThuat_CongNghe
A00,27.5,I,SuPhamKhoaHocTuNhien
C01,19.25,I,KyThuat_CongNghe
D01,23.75,S,SuPhamTiengPhap
C01,23.0,I,KyThuat_CongNghe
A00,28.0,I,SuPhamHoaHoc
C01,21.25,S,XaHoiNhanVan
A00,26.25,I,SuPhamKhoaHocTuNhien
D01,23.75,A,NgoaiNgu
D01,23.25,A,NgoaiNgu
D01,25.25,I,SuPhamTinHoc
D01,20.5,I,CongNgheThongTin_TruyenThong
D01,23.0,A,NgoaiNgu
D01,22.75,A,SuPhamTiengPhap
D01,23.5,A,SuPhamTiengPhap
X25,18.0,R,NongNghiep_MoiTruong_ThuySan
D01,24.75,I,SuPhamTinHoc
D01,18.75,I,KhoaHocTuNhien
D01,26.0,S,SuPhamTiengPhap
A01,26.5,I,SuPhamKhoaHocTuNhien
D01,23.5,S,SuPhamTiengPhap
D01,25.75,A,SuPhamTiengPhap
X70,21.85,A,XaHoiNhanVan
A00,21.5,I,KhoaHocTuNhien
B00,26.75,I,SuPhamSinhHoc
A00,26.5,S,GiaoDucTieuHoc
C01,20.75,A,XaHoiNhanVan
C02,18.6,E,Luat_KinhTe
B00,27.25,I,SuPhamSinhHoc
C01,19.25,C,Luat_KinhTe
C01,23.5,E,Luat_KinhTe
A00,19.25,I,KhoaHocTuNhien
A00,26.0,I,SuPhamTinHoc
D01,25.25,R,CongNgheThongTin_TruyenThong
C02,23.5,I,KhoaHocTuNhien
C02,20.5,I,NongNghiep_MoiTruong_ThuySan
A00,25.25,S,XaHoiNhanVan
D01,23.5,A,NgoaiNgu
D14,25.75,A,SuPhamTiengPhap
C02,20.75,I,KhoaHocTuNhien
C01,25.0,I,KyThuat_CongNghe
C01,23.5,C,KyThuat_CongNghe
D01,20.0,E,Luat_KinhTe
D14,23.5,S,SuPhamTiengPhap
D01,22.0,I,KhoaHocTuNhien
D01,19.75,I,KhoaHocTuNhien
B00,16.1,I,KyThuat_CongNghe
D14,23.5,A,NgoaiNgu
C01,21.1,A,XaHoiNhanVan
C01,19.75,A,XaHoiNhanVan
B00,28.5,I,SuPhamHoaHoc
C02,20.0,I,KhoaHocTuNhien
C02,15.25,I,NongNghiep_MoiTruong_ThuySan
D01,18.5,I,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamKhoaHocTuNhien
A00,26.0,I,SuPhamKhoaHocTuNhien
B00,26.5,I,SuPhamSinhHoc
B03,26.25,I,SuPhamSinhHoc
D01,23.75,A,NgoaiNgu
B00,25.75,I,SuPhamSinhHoc
D01,22.75,S,SuPhamTiengPhap
C01,19.5,R,KyThuat_CongNghe
D01,21.0,I,KhoaHocTuNhien
D14,24.0,A,NgoaiNgu
B00,26.25,I,SuPhamSinhHoc
D01,18.5,I,KhoaHocTuNhien
C01,19.5,R,KyThuat_CongNghe
A00,23.25,C,KyThuat_CongNghe
A00,22.0,C,Luat_KinhTe
D07,23.1,R,KyThuat_CongNghe
A01,27.5,I,SuPhamKhoaHocTuNhien
A00,28.25,I,SuPhamToanHoc
D01,19.0,I,KhoaHocTuNhien
B00,26.5,I,SuPhamKhoaHocTuNhien
A00,28.0,S,GiaoDucTieuHoc
D01,23.25,R,CongNgheThongTin_TruyenThong
A00,19.85,I,CongNgheThongTin_TruyenThong
D09,22.0,S,XaHoiNhanVan
D01,23.25,A,NgoaiNgu
A01,17.5,I,KhoaHocTuNhien
D14,24.25,A,SuPhamTiengPhap
A00,27.75,I,SuPhamToanHoc
B00,26.0,I,SuPhamSinhHoc
C01,22.1,E,Luat_KinhTe
C02,22.75,E,Luat_KinhTe
D01,22.25,I,NongNghiep_MoiTruong_ThuySan
D01,20.5,C,CongNgheThongTin_TruyenThong
A00,27.0,S,GiaoDucTieuHoc
D01,23.0,A,SuPhamTiengPhap
A00,27.25,S,GiaoDucTieuHoc
A01,19.75,C,CongNgheThongTin_TruyenThong
A00,21.75,E,Luat_KinhTe
D01,22.75,I,KhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
D14,23.75,A,NgoaiNgu
C02,22.85,I,NongNghiep_MoiTruong_ThuySan
A00,26.5,I,SuPhamKhoaHocTuNhien
D14,25.25,A,NgoaiNgu
B03,26.75,I,SuPhamSinhHoc
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,28.5,I,SuPhamToanHoc
B00,26.75,I,SuPhamSinhHoc
D01,19.0,I,NongNghiep_MoiTruong_ThuySan
D07,25.5,I,SuPhamTinHoc
C01,23.5,I,KyThuat_CongNghe
C02,18.5,C,Luat_KinhTe
D01,24.75,A,SuPhamTiengPhap
D01,22.0,I,KhoaHocTuNhien
D01,19.5,I,CongNgheThongTin_TruyenThong
C01,17.1,R,KyThuat_CongNghe
D01,25.75,S,SuPhamTiengPhap
A00,28.25,I,SuPhamVatLy
A00,21.0,C,Luat_KinhTe
A00,26.5,S,GiaoDucTieuHoc
D01,22.75,S,SuPhamTiengPhap
A00,20.35,R,CongNgheThongTin_TruyenThong
D01,20.75,I,KhoaHocTuNhien
D14,28.5,S,SuPhamTiengPhap
A00,23.5,I,KhoaHocTuNhien
B00,27.25,I,SuPhamHoaHoc
D01,21.25,I,CongNgheThongTin_TruyenThong
A00,24.5,I,KhoaHocTuNhien
C01,17.75,R,KyThuat_CongNghe
D01,21.0,C,Luat_KinhTe
B00,28.0,I,SuPhamHoaHoc
A00,26.5,I,SuPhamKhoaHocTuNhien
D01,20.5,I,KhoaHocTuNhien
A01,27.25,I,SuPhamKhoaHocTuNhien
A01,23.35,I,KhoaHocTuNhien
A00,26.6,S,GiaoDucTieuHoc
C02,24.25,A,XaHoiNhanVan
A00,19.6,E,Luat_KinhTe
A00,28.0,I,SuPhamToanHoc
D01,19.75,I,KhoaHocTuNhien
A00,27.0,S,GiaoDucTieuHoc
C02,21.35,I,NongNghiep_MoiTruong_ThuySan
A00,28.25,I,SuPhamToanHoc
A01,23.25,R,KyThuat_CongNghe
D14,23.5,A,NgoaiNgu
D01,23.5,A,NgoaiNgu
A01,26.75,I,SuPhamKhoaHocTuNhien
D07,24.0,I,KhoaHocTuNhien
C01,21.0,E,Luat_KinhTe
A00,28.25,I,SuPhamVatLy
D01,24.25,A,SuPhamTiengPhap
D01,20.0,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D07,27.5,I,SuPhamHoaHoc
D01,20.0,I,KhoaHocTuNhien
C02,19.27,I,KhoaHocTuNhien
A00,19.35,C,CongNgheThongTin_TruyenThong
A00,27.5,I,SuPhamHoaHoc
D14,25.75,A,NgoaiNgu
A01,28.5,I,SuPhamKhoaHocTuNhien
C01,18.75,C,KyThuat_CongNghe
A01,18.25,I,KyThuat_CongNghe
A01,24.75,I,SuPhamTinHoc
D01,18.0,C,CongNgheThongTin_TruyenThong
C01,24.0,E,Luat_KinhTe
C02,22.0,I,KhoaHocTuNhien
B00,25.75,I,SuPhamSinhHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
B00,26.75,I,SuPhamSinhHoc
C01,26.5,S,GiaoDucTieuHoc
A01,19.75,A,XaHoiNhanVan
C01,20.0,R,KyThuat_CongNghe
D14,24.0,A,NgoaiNgu
D01,24.5,I,SuPhamTinHoc
A00,28.5,I,SuPhamVatLy
C01,20.0,I,KyThuat_CongNghe
A01,21.0,I,CongNgheThongTin_TruyenThong
A00,27.5,I,SuPhamHoaHoc
A01,19.0,C,CongNgheThongTin_TruyenThong
C01,26.5,S,GiaoDucTieuHoc
A00,26.25,I,SuPhamTinHoc
A01,20.75,E,Luat_KinhTe
B00,17.5,I,KhoaHocTuNhien
D01,26.5,A,SuPhamTiengPhap
A00,27.0,I,SuPhamKhoaHocTuNhien
A01,27.0,I,SuPhamKhoaHocTuNhien
D14,24.75,A,NgoaiNgu
D01,27.0,S,GiaoDucTieuHoc
B00,26.5,I,SuPhamSinhHoc
D09,23.5,A,NgoaiNgu
A00,20.95,I,KyThuat_CongNghe
A00,26.75,I,SuPhamKhoaHocTuNhien
A01,25.0,I,SuPhamTinHoc
C00,20.25,A,XaHoiNhanVan
A00,27.75,I,SuPhamHoaHoc
D01,26.5,A,SuPhamTiengPhap
A00,25.5,I,SuPhamTinHoc
A00,26.5,S,GiaoDucTieuHoc
D01,24.5,I,SuPhamTinHoc
C01,26.5,S,GiaoDucTieuHoc
D01,19.25,S,XaHoiNhanVan
D01,21.5,R,CongNgheThongTin_TruyenThong
A00,16.7,I,KyThuat_CongNghe
A00,18.0,R,KyThuat_CongNghe
D01,23.0,A,NgoaiNgu
C02,19.75,S,XaHoiNhanVan
C01,20.5,E,Luat_KinhTe
A00,23.5,I,KhoaHocTuNhien
A01,21.75,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
A00,28.75,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamKhoaHocTuNhien
A01,18.75,I,CongNgheThongTin_TruyenThong
A00,27.0,I,SuPhamKhoaHocTuNhien
D01,24.25,A,NgoaiNgu
X26,21.5,I,CongNgheThongTin_TruyenThong
B00,27.5,I,SuPhamSinhHoc
C02,19.6,S,XaHoiNhanVan
D01,26.5,S,GiaoDucTieuHoc
C01,20.25,A,XaHoiNhanVan
C00,19.6,A,XaHoiNhanVan
D01,22.5,C,Luat_KinhTe
D07,18.75,C,CongNgheThongTin_TruyenThong
C01,19.85,C,Luat_KinhTe
D01,18.5,A,XaHoiNhanVan
B00,26.0,I,SuPhamKhoaHocTuNhien
A01,23.25,I,KyThuat_CongNghe
D01,23.25,A,XaHoiNhanVan
C02,23.5,I,KhoaHocTuNhien
D01,25.25,A,XaHoiNhanVan
A00,26.75,S,GiaoDucTieuHoc
D01,19.75,C,CongNgheThongTin_TruyenThong
D01,23.0,A,SuPhamTiengPhap
A01,25.0,I,NongNghiep_MoiTruong_ThuySan
D01,21.5,E,Luat_KinhTe
A00,27.5,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamKhoaHocTuNhien
B03,25.75,I,SuPhamSinhHoc
A00,28.75,I,SuPhamVatLy
A00,20.75,R,NongNghiep_MoiTruong_ThuySan
D01,18.5,I,KhoaHocTuNhien
D01,27.25,S,GiaoDucTieuHoc
A00,26.25,S,GiaoDucTieuHoc
D14,25.25,A,NgoaiNgu
X01,18.1,S,XaHoiNhanVan
C02,23.0,C,Luat_KinhTe
D01,19.5,I,KhoaHocTuNhien
A00,16.5,I,NongNghiep_MoiTruong_ThuySan
D07,21.5,I,KhoaHocTuNhien
A00,24.75,I,KyThuat_CongNghe
D14,23.25,A,NgoaiNgu
C00,20.0,C,Luat_KinhTe
D01,23.75,S,SuPhamTiengPhap
C01,18.25,C,KyThuat_CongNghe
D01,24.0,S,SuPhamTiengPhap
D01,24.5,S,SuPhamTiengPhap
D01,24.5,I,SuPhamTinHoc
A00,27.25,S,GiaoDucTieuHoc
D01,21.5,I,KhoaHocTuNhien
D01,24.5,I,SuPhamTinHoc
C02,22.0,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamKhoaHocTuNhien
A00,28.75,I,SuPhamToanHoc
C02,22.75,I,KhoaHocTuNhien
A00,27.75,I,SuPhamVatLy
D01,23.0,A,NgoaiNgu
B00,26.5,I,SuPhamKhoaHocTuNhien
A00,27.0,I,SuPhamKhoaHocTuNhien
D01,23.25,A,NgoaiNgu
A00,28.0,I,SuPhamHoaHoc
D01,22.75,S,SuPhamTiengPhap
D01,26.25,S,GiaoDucTieuHoc
D14,24.0,S,SuPhamTiengPhap
D07,24.75,I,KhoaHocTuNhien
A00,28.0,I,SuPhamToanHoc
B00,29.0,I,SuPhamKhoaHocTuNhien
A01,26.25,I,SuPhamKhoaHocTuNhien
D01,22.5,I,NongNghiep_MoiTruong_ThuySan
C00,18.1,A,XaHoiNhanVan
A00,28.0,I,SuPhamHoaHoc
C01,18.25,I,KyThuat_CongNghe
X25,16.35,I,NongNghiep_MoiTruong_ThuySan
A00,26.5,I,SuPhamTinHoc
C02,17.75,I,NongNghiep_MoiTruong_ThuySan
C01,27.5,S,GiaoDucTieuHoc
C01,23.75,R,KyThuat_CongNghe
C02,23.5,I,KhoaHocTuNhien
A01,18.5,I,CongNgheThongTin_TruyenThong
D01,23.5,S,SuPhamTiengPhap
B00,19.75,I,KhoaHocTuNhien
A00,20.0,I,KyThuat_CongNghe
D01,20.75,R,NongNghiep_MoiTruong_ThuySan
D01,21.5,C,CongNgheThongTin_TruyenThong
A01,27.75,I,SuPhamKhoaHocTuNhien
D01,24.5,A,NgoaiNgu
C01,19.25,A,XaHoiNhanVan
C01,21.35,I,KyThuat_CongNghe
C02,24.25,S,XaHoiNhanVan
D01,25.5,I,SuPhamTinHoc
C02,21.85,R,NongNghiep_MoiTruong_ThuySan
A00,25.75,C,CongNgheThongTin_TruyenThong
D01,24.5,A,SuPhamTiengPhap
D01,18.5,R,CongNgheThongTin_TruyenThong
C01,21.5,C,Luat_KinhTe
D01,24.0,S,SuPhamTiengPhap
X25,21.6,R,NongNghiep_MoiTruong_ThuySan
D01,20.25,S,XaHoiNhanVan
C01,24.75,E,Luat_KinhTe
C01,18.75,E,Luat_KinhTe
A01,26.25,I,SuPhamKhoaHocTuNhien
A00,26.25,S,GiaoDucTieuHoc
D01,19.0,I,KhoaHocTuNhien
C01,20.25,I,KyThuat_CongNghe
A00,25.0,C,CongNgheThongTin_TruyenThong
A01,26.75,I,SuPhamKhoaHocTuNhien
A01,20.75,R,CongNgheThongTin_TruyenThong
A01,27.75,I,SuPhamKhoaHocTuNhien
A00,19.6,S,XaHoiNhanVan
D01,21.0,C,CongNgheThongTin_TruyenThong
A01,24.75,I,SuPhamTinHoc
A00,27.5,I,SuPhamKhoaHocTuNhien
D01,18.5,I,KhoaHocTuNhien
D01,24.5,A,SuPhamTiengPhap
A00,26.75,I,SuPhamKhoaHocTuNhien
C01,20.5,I,KyThuat_CongNghe
A00,27.25,I,SuPhamVatLy
D01,23.25,S,SuPhamTiengPhap
D01,23.75,S,SuPhamTiengPhap
D01,26.25,I,SuPhamTinHoc
A00,27.5,S,GiaoDucTieuHoc
D01,25.0,A,NgoaiNgu
A00,27.5,S,GiaoDucTieuHoc
D01,20.75,I,NongNghiep_MoiTruong_ThuySan
D01,23.75,S,SuPhamTiengPhap
D07,26.25,I,SuPhamTinHoc
D14,24.75,S,SuPhamTiengPhap
D15,23.25,A,NgoaiNgu
B00,27.75,I,SuPhamKhoaHocTuNhien
A00,27.75,I,SuPhamVatLy
A00,26.0,I,SuPhamKhoaHocTuNhien
C01,20.5,E,Luat_KinhTe
C01,16.35,I,KyThuat_CongNghe
D01,23.75,E,Luat_KinhTe
A00,29.25,I,SuPhamHoaHoc
D01,16.5,R,NongNghiep_MoiTruong_ThuySan
D14,23.25,A,NgoaiNgu
D01,23.5,A,NgoaiNgu
D01,23.25,A,NgoaiNgu
A00,19.75,C,CongNgheThongTin_TruyenThong
D14,23.75,A,NgoaiNgu
A00,25.0,I,SuPhamTinHoc
D01,19.75,R,NongNghiep_MoiTruong_ThuySan
D01,23.0,A,NgoaiNgu
A00,27.25,S,GiaoDucTieuHoc
D01,18.75,I,KhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
D07,19.85,I,KhoaHocTuNhien
A01,23.5,I,KhoaHocTuNhien
A01,27.25,I,SuPhamVatLy
D01,22.25,C,CongNgheThongTin_TruyenThong
D14,23.5,S,SuPhamTiengPhap
A00,21.25,I,KhoaHocTuNhien
C01,22.35,R,KyThuat_CongNghe
A01,26.25,I,SuPhamKhoaHocTuNhien
A00,28.25,S,GiaoDucTieuHoc
A01,21.6,I,CongNgheThongTin_TruyenThong
D01,26.0,I,SuPhamTinHoc
